2025-12-19 08:31:20,844 | No config file found in this directory.
2025-12-19 08:32:01,427 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,427 | Resolved real code path to /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,432 | Lambda function 'TextAnalysisFunction' is already running
2025-12-19 08:32:01,432 | Starting a timer for 30 seconds for function 'TextAnalysisFunction'
2025-12-19 08:32:01,432 | Container-c66736818019 (concurrency available: 1/1) - ALLOWED for request ({"body": "{\"surveyTitle\": \"Food Delivery App Feedback\", \"theme\": \"customer experience\", \"baseline\": [{\"sentence\": \"The delivery was late by 30 minutes\", \"id\": \"feedback-001\"}, {\"sentence\": \"Food arrived cold and soggy\", \"id\": \"feedback-002\"}, {\"sentence\": \"Driver was friendly and professional\", \"id\": \"feedback-003\"}, {\"sentence\": \"App interface is confusing to navigate\", \"id\": \"feedback-004\"}, {\"sentence\": \"Prices are too high compared to competitors\", \"id\": \"feedback-005\"}], \"comparison\": [{\"sentence\": \"Delivery is always on time now\", \"id\": \"feedback-101\"}, {\"sentence\": \"Food arrives hot and fresh\", \"id\": \"feedback-102\"}, {\"sentence\": \"Drivers are rude sometimes\", \"id\": \"feedback-103\"}, {\"sentence\": \"App interface improved significantly\", \"id\": \"feedback-104\"}, {\"sentence\": \"Prices increased again\", \"id\": \"feedback-105\"}]}", "headers": {"Accept": "*/*", "Accept-Encoding": "gzip, deflate", "Connection": "keep-alive", "Content-Length": "826", "Content-Type": "application/json", "Host": "127.0.0.1:3000", "User-Agent": "python-requests/2.32.5", "X-Forwarded-Port": "3000", "X-Forwarded-Proto": "http"}, "httpMethod": "POST", "isBase64Encoded": false, "multiValueHeaders": {"Accept": ["*/*"], "Accept-Encoding": ["gzip, deflate"], "Connection": ["keep-alive"], "Content-Length": ["826"], "Content-Type": ["application/json"], "Host": ["127.0.0.1:3000"], "User-Agent": ["python-requests/2.32.5"], "X-Forwarded-Port": ["3000"], "X-Forwarded-Proto": ["http"]}, "multiValueQueryStringParameters": null, "path": "/analyze", "pathParameters": null, "queryStringParameters": null, "requestContext": {"accountId": "123456789012", "apiId": "1234567890", "domainName": "127.0.0.1:3000", "extendedRequestId": null, "httpMethod": "POST", "identity": {"accountId": null, "apiKey": null, "caller": null, "cognitoAuthenticationProvider": null, "cognitoAuthenticationType": null, "cognitoIdentityPoolId": null, "sourceIp": "127.0.0.1", "user": null, "userAgent": "Custom User Agent String", "userArn": null}, "path": "/analyze", "protocol": "HTTP/1.1", "requestId": "16749f7c-c7e3-49e9-a48d-8bbd9f99be8d", "requestTime": "18/Dec/2025:19:31:20 +0000", "requestTimeEpoch": 1766086280875, "resourceId": "123456", "resourcePath": "/analyze", "stage": "Prod"}, "resource": "/analyze", "stageVariables": null})
START RequestId: d5a1afd0-ac52-4dc0-9748-88cab5693a6c Version: $LATEST
2025-12-18 19:32:01 - app - INFO - Starting text analysis job job_20251218193201_8515
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting text analysis job job_20251218193201_8515", "logger": "app", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - DEBUG - Parsed request: {'type': 'comparison', 'surveyTitle': 'Food Delivery App Feedback', 'theme': 'customer experience', 'baseline': [{'sentence': 'The delivery was late by 30 minutes', 'id': 'feedback-001'}, {'sentence': 'Food arrived cold and soggy', 'id': 'feedback-002'}, {'sentence': 'Driver was friendly and professional', 'id': 'feedback-003'}, {'sentence': 'App interface is confusing to navigate', 'id': 'feedback-004'}, {'sentence': 'Prices are too high compared to competitors', 'id': 'feedback-005'}], 'comparison': [{'sentence': 'Delivery is always on time now', 'id': 'feedback-101'}, {'sentence': 'Food arrives hot and fresh', 'id': 'feedback-102'}, {'sentence': 'Drivers are rude sometimes', 'id': 'feedback-103'}, {'sentence': 'App interface improved significantly', 'id': 'feedback-104'}, {'sentence': 'Prices increased again', 'id': 'feedback-105'}]}
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Parsed request: {'type': 'comparison', 'surveyTitle': 'Food Delivery App Feedback', 'theme': 'customer experience', 'baseline': [{'sentence': 'The delivery was late by 30 minutes', 'id': 'feedback-001'}, {'sentence': 'Food arrived cold and soggy', 'id': 'feedback-002'}, {'sentence': 'Driver was friendly and professional', 'id': 'feedback-003'}, {'sentence': 'App interface is confusing to navigate', 'id': 'feedback-004'}, {'sentence': 'Prices are too high compared to competitors', 'id': 'feedback-005'}], 'comparison': [{'sentence': 'Delivery is always on time now', 'id': 'feedback-101'}, {'sentence': 'Food arrives hot and fresh', 'id': 'feedback-102'}, {'sentence': 'Drivers are rude sometimes', 'id': 'feedback-103'}, {'sentence': 'App interface improved significantly', 'id': 'feedback-104'}, {'sentence': 'Prices increased again', 'id': 'feedback-105'}]}", "logger": "app", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.preprocessing - DEBUG - TextPreprocessor initialized
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "TextPreprocessor initialized", "logger": "src.app.pipeline.preprocessing", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - DEBUG - EmbeddingModel initialized with model: sentence-transformers/all-MiniLM-L6-v2
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "EmbeddingModel initialized with model: sentence-transformers/all-MiniLM-L6-v2", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.clustering - DEBUG - ClusterAnalyzer initialized: threshold=0.7, min_size=2, seed=42
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "ClusterAnalyzer initialized: threshold=0.7, min_size=2, seed=42", "logger": "src.app.pipeline.clustering", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.sentiment - DEBUG - SentimentAnalyzer initialized with 15 positive and 15 negative keywords
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "SentimentAnalyzer initialized with 15 positive and 15 negative keywords", "logger": "src.app.pipeline.sentiment", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.insights - DEBUG - InsightGenerator initialized with template-based logic
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "InsightGenerator initialized with template-based logic", "logger": "src.app.pipeline.insights", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - DEBUG - ComparisonAnalyzer initialized with similarity_threshold=0.7, min_cluster_size=2
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "ComparisonAnalyzer initialized with similarity_threshold=0.7, min_cluster_size=2", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - PipelineOrchestrator initialized with all components
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "PipelineOrchestrator initialized with all components", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - INFO - Processing comparative analysis request
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Processing comparative analysis request", "logger": "app", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - INFO - Starting comparative analysis for job job_20251218193201_8515
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting comparative analysis for job job_20251218193201_8515", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - Processing baseline dataset (5 sentences)
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Processing baseline dataset (5 sentences)", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - Processing baseline dataset
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Processing baseline dataset", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.preprocessing - DEBUG - Preprocessing 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Preprocessing 5 sentences", "logger": "src.app.pipeline.preprocessing", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.preprocessing - DEBUG - Preprocessing complete: 5 -> 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Preprocessing complete: 5 -> 5 sentences", "logger": "src.app.pipeline.preprocessing", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - DEBUG - Generating embeddings for 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Generating embeddings for 5 sentences", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - DEBUG - Cache miss for 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Cache miss for 5 sentences", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - WARNING - Using placeholder embeddings - implement HuggingFace model
{"timestamp": "2025-12-18T19:32:01Z", "level": "WARNING", "message": "Using placeholder embeddings - implement HuggingFace model", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.clustering - DEBUG - Clustering 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Clustering 5 sentences", "logger": "src.app.pipeline.clustering", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.clustering - INFO - Clustering complete: 0 clusters, 5 noise points
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Clustering complete: 0 clusters, 5 noise points", "logger": "src.app.pipeline.clustering", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.sentiment - DEBUG - Aggregating sentiment for 1 clusters
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Aggregating sentiment for 1 clusters", "logger": "src.app.pipeline.sentiment", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - Processing comparison dataset (5 sentences)
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Processing comparison dataset (5 sentences)", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - Processing comparison dataset
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Processing comparison dataset", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.preprocessing - DEBUG - Preprocessing 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Preprocessing 5 sentences", "logger": "src.app.pipeline.preprocessing", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.preprocessing - DEBUG - Preprocessing complete: 5 -> 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Preprocessing complete: 5 -> 5 sentences", "logger": "src.app.pipeline.preprocessing", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - DEBUG - Generating embeddings for 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Generating embeddings for 5 sentences", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - DEBUG - Cache miss for 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Cache miss for 5 sentences", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.embedding - WARNING - Using placeholder embeddings - implement HuggingFace model
{"timestamp": "2025-12-18T19:32:01Z", "level": "WARNING", "message": "Using placeholder embeddings - implement HuggingFace model", "logger": "src.app.pipeline.embedding", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.clustering - DEBUG - Clustering 5 sentences
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Clustering 5 sentences", "logger": "src.app.pipeline.clustering", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.clustering - INFO - Clustering complete: 0 clusters, 5 noise points
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Clustering complete: 0 clusters, 5 noise points", "logger": "src.app.pipeline.clustering", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.sentiment - DEBUG - Aggregating sentiment for 1 clusters
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Aggregating sentiment for 1 clusters", "logger": "src.app.pipeline.sentiment", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - DEBUG - Performing comparative analysis
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Performing comparative analysis", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - INFO - Comparing 0 baseline clusters with 0 comparison clusters
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Comparing 0 baseline clusters with 0 comparison clusters", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - DEBUG - Filtered clusters: 0 -> 0
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Filtered clusters: 0 -> 0", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - DEBUG - Filtered clusters: 0 -> 0
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Filtered clusters: 0 -> 0", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - DEBUG - Found 0 similar cluster pairs
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Found 0 similar cluster pairs", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.comparison - DEBUG - Found 0 unique baseline clusters, 0 unique comparison clusters
{"timestamp": "2025-12-18T19:32:01Z", "level": "DEBUG", "message": "Found 0 unique baseline clusters, 0 unique comparison clusters", "logger": "src.app.pipeline.comparison", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - src.app.pipeline.orchestrator - INFO - Completed comparative analysis in 0.0ms
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Completed comparative analysis in 0.0ms", "logger": "src.app.pipeline.orchestrator", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - INFO - Completed job job_20251218193201_8515 in 0.0ms
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Completed job job_20251218193201_8515 in 0.0ms", "logger": "app", "requestId": "1a481c38-3e26-4d28-bf76-7f724beb255e", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
END RequestId: 1a481c38-3e26-4d28-bf76-7f724beb255e
REPORT RequestId: 1a481c38-3e26-4d28-bf76-7f724beb255e	Duration: 9.41 ms	Billed Duration: 10 ms	Memory Size: 1024 MB	Max Memory Used: 1024 MB	

2025-12-19 08:32:01 127.0.0.1 - - [19/Dec/2025 08:32:01] "POST /analyze HTTP/1.1" 200 -
2025-12-19 08:32:01,449 | Constructed Event 1.0 to invoke Lambda. Event: {'httpMethod': 'POST', 'body': '{invalid json', 'resource': '/analyze', 'requestContext': {'resourceId': '123456', 'apiId': '1234567890', 'resourcePath': '/analyze', 'httpMethod': 'POST', 'requestId': '16749f7c-c7e3-49e9-a48d-8bbd9f99be8d', 'accountId': '123456789012', 'stage': 'Prod', 'identity': {'apiKey': None, 'userArn': None, 'cognitoAuthenticationType': None, 'caller': None, 'userAgent': 'Custom User Agent String', 'user': None, 'cognitoIdentityPoolId': None, 'cognitoAuthenticationProvider': None, 'sourceIp': '127.0.0.1', 'accountId': None}, 'extendedRequestId': None, 'path': '/analyze', 'protocol': 'HTTP/1.1', 'domainName': '127.0.0.1:3000', 'requestTimeEpoch': 1766086280875, 'requestTime': '18/Dec/2025:19:31:20 +0000'}, 'queryStringParameters': None, 'multiValueQueryStringParameters': None, 'headers': {'Host': '127.0.0.1:3000', 'User-Agent': 'python-requests/2.32.5', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Type': 'application/json', 'Content-Length': '13', 'X-Forwarded-Proto': 'http', 'X-Forwarded-Port': '3000'}, 'multiValueHeaders': {'Host': ['127.0.0.1:3000'], 'User-Agent': ['python-requests/2.32.5'], 'Accept-Encoding': ['gzip, deflate'], 'Accept': ['*/*'], 'Connection': ['keep-alive'], 'Content-Type': ['application/json'], 'Content-Length': ['13'], 'X-Forwarded-Proto': ['http'], 'X-Forwarded-Port': ['3000']}, 'pathParameters': None, 'stageVariables': None, 'path': '/analyze', 'isBase64Encoded': False}
2025-12-19 08:32:01,449 | Found one Lambda function with name 'TextAnalysisFunction'
2025-12-19 08:32:01,449 | Invoking app.lambda_handler (python3.13)
2025-12-19 08:32:01,450 | Environment variables data found for specific function in standard format
2025-12-19 08:32:01,450 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,450 | Resolved absolute path to code is /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,450 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,450 | Resolved real code path to /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,455 | Lambda function 'TextAnalysisFunction' is already running
2025-12-19 08:32:01,455 | Starting a timer for 30 seconds for function 'TextAnalysisFunction'
2025-12-19 08:32:01,456 | Container-c66736818019 (concurrency available: 1/1) - ALLOWED for request ({"body": "{invalid json", "headers": {"Accept": "*/*", "Accept-Encoding": "gzip, deflate", "Connection": "keep-alive", "Content-Length": "13", "Content-Type": "application/json", "Host": "127.0.0.1:3000", "User-Agent": "python-requests/2.32.5", "X-Forwarded-Port": "3000", "X-Forwarded-Proto": "http"}, "httpMethod": "POST", "isBase64Encoded": false, "multiValueHeaders": {"Accept": ["*/*"], "Accept-Encoding": ["gzip, deflate"], "Connection": ["keep-alive"], "Content-Length": ["13"], "Content-Type": ["application/json"], "Host": ["127.0.0.1:3000"], "User-Agent": ["python-requests/2.32.5"], "X-Forwarded-Port": ["3000"], "X-Forwarded-Proto": ["http"]}, "multiValueQueryStringParameters": null, "path": "/analyze", "pathParameters": null, "queryStringParameters": null, "requestContext": {"accountId": "123456789012", "apiId": "1234567890", "domainName": "127.0.0.1:3000", "extendedRequestId": null, "httpMethod": "POST", "identity": {"accountId": null, "apiKey": null, "caller": null, "cognitoAuthenticationProvider": null, "cognitoAuthenticationType": null, "cognitoIdentityPoolId": null, "sourceIp": "127.0.0.1", "user": null, "userAgent": "Custom User Agent String", "userArn": null}, "path": "/analyze", "protocol": "HTTP/1.1", "requestId": "16749f7c-c7e3-49e9-a48d-8bbd9f99be8d", "requestTime": "18/Dec/2025:19:31:20 +0000", "requestTimeEpoch": 1766086280875, "resourceId": "123456", "resourcePath": "/analyze", "stage": "Prod"}, "resource": "/analyze", "stageVariables": null})
START RequestId: 47793bf0-88df-4f9c-98f4-700d66804a48 Version: $LATEST
2025-12-18 19:32:01 - app - INFO - Starting text analysis job job_20251218193201_8222
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting text analysis job job_20251218193201_8222", "logger": "app", "requestId": "5f0f2f49-dd25-49bc-a18f-ab0259f32ed1", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - ERROR - Job job_20251218193201_8222 failed: Invalid JSON in request: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)
Traceback (most recent call last):
  File "/var/task/app.py", line 103, in _parse_request
    body = json.loads(event["body"])
  File "/var/lang/lib/python3.13/json/__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^
  File "/var/lang/lib/python3.13/json/decoder.py", line 345, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "/var/lang/lib/python3.13/json/decoder.py", line 361, in raw_decode
    obj, end = self.scan_once(s, idx)
               ~~~~~~~~~~~~~~^^^^^^^^
json.decoder.JSONDecodeError: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
